customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Charges.Calculated,DailyExpense
4482-FTFFX,True,Male,False,False,False,5,True,False,DSL,False,False,True,True,False,False,Month-to-month,False,Electronic check,56.15,291.45,280.75,1.8716666666666666
4484-CGXFK,True,Female,False,False,False,3,True,False,DSL,False,False,False,False,False,True,Month-to-month,True,Electronic check,55.3,196.15,165.89999999999998,1.843333333333333
4484-GLZOU,True,Female,False,True,False,52,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,105.05,5624.85,5462.599999999999,3.5016666666666665
4486-EFAEB,True,Male,False,False,False,13,True,False,No,False,False,False,False,False,False,Month-to-month,True,Electronic check,20.4,251.65,265.2,0.6799999999999999
4487-ZYJZK,True,Female,False,True,True,38,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),19.6,763.1,744.8000000000001,0.6533333333333334
4488-KQFDT,True,Female,False,False,False,61,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,103.95,6423.0,6340.95,3.465
4488-PSYCG,True,Male,False,False,False,16,True,False,No,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),20.25,327.45,324.0,0.675
4489-SNOJF,True,Female,False,True,True,35,True,True,DSL,True,False,True,True,True,False,Month-to-month,False,Electronic check,72.25,2568.55,2528.75,2.408333333333333
4495-LHSSK,True,Female,False,False,True,18,True,True,DSL,True,False,False,False,False,False,Month-to-month,False,Mailed check,57.65,992.7,1037.7,1.9216666666666669
4498-WRAJX,False,Male,True,True,True,71,True,True,Fiber optic,True,True,False,False,True,True,Month-to-month,True,Credit card (automatic),105.1,7548.1,7462.099999999999,3.503333333333333
4500-HKANN,True,Male,False,True,True,23,True,True,DSL,False,True,False,True,False,False,Two year,False,Mailed check,59.7,1414.2,1373.1000000000001,1.9900000000000002
4501-EQDRN,True,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),69.7,69.7,69.7,2.3233333333333333
4501-UYKBC,True,Female,True,False,False,46,True,True,DSL,False,False,True,True,False,True,One year,True,Credit card (automatic),69.1,3255.35,3178.6,2.3033333333333332
4501-VCPFK,True,Male,False,False,False,26,False,False,DSL,False,False,True,True,False,False,Month-to-month,False,Electronic check,35.75,1022.5,929.5,1.1916666666666667
4503-BDXBD,True,Male,False,False,False,11,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Electronic check,74.95,815.5,824.45,2.4983333333333335
4504-YOULA,True,Female,False,True,True,35,True,True,DSL,True,True,False,False,False,False,Month-to-month,True,Credit card (automatic),59.45,2136.9,2080.75,1.9816666666666667
4505-EXZHB,True,Female,True,False,False,6,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Electronic check,74.4,434.1,446.40000000000003,2.48
4508-OEBEY,True,Male,False,True,False,31,True,False,DSL,True,True,True,True,False,True,One year,True,Credit card (automatic),75.5,2424.45,2340.5,2.5166666666666666
4510-HIMLV,True,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.8,69.8,69.8,2.3266666666666667
4510-PYUSH,True,Female,True,False,False,38,True,False,DSL,True,True,False,False,False,False,Month-to-month,True,Credit card (automatic),57.15,2250.65,2171.7,1.9049999999999998
4512-ZUIYL,True,Female,False,False,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),70.0,153.05,140.0,2.3333333333333335
4513-CXYIX,True,Female,True,True,False,71,True,True,Fiber optic,True,False,False,False,False,False,Two year,True,Credit card (automatic),80.7,5676.0,5729.7,2.69
4514-GFCFI,True,Female,True,False,False,16,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,84.75,1350.15,1356.0,2.825
4518-FZBSX,True,Male,False,True,True,42,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.25,854.9,850.5,0.675
4521-WFJAI,True,Male,False,False,False,56,True,True,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),25.95,1444.05,1453.2,0.865
4521-YEEHE,True,Female,False,True,False,18,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Electronic check,88.85,1594.75,1599.3,2.9616666666666664
4522-AKYLR,True,Female,True,False,False,13,True,False,DSL,False,True,True,False,False,False,Month-to-month,True,Electronic check,54.8,731.3,712.4,1.8266666666666667
4522-XRWWI,True,Male,False,True,False,42,True,True,DSL,True,False,False,True,True,True,One year,False,Credit card (automatic),80.45,3375.9,3378.9,2.6816666666666666
4523-WXCEF,True,Female,False,True,False,59,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,False,Electronic check,101.1,6039.9,5964.9,3.3699999999999997
4524-QCSSM,True,Male,False,False,False,26,False,False,DSL,True,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),44.65,1156.55,1160.8999999999999,1.488333333333333
4525-VZCZG,True,Male,False,False,True,54,True,False,Fiber optic,True,True,False,True,True,True,One year,True,Electronic check,105.85,5826.65,5715.9,3.5283333333333333
4526-EXKKN,True,Male,False,False,False,40,True,True,No,False,False,False,False,False,False,Two year,True,Mailed check,24.6,973.95,984.0,0.82
4526-RMTLL,True,Male,False,True,True,8,True,True,DSL,True,True,False,True,False,True,Two year,True,Credit card (automatic),76.15,645.8,609.2,2.5383333333333336
4526-ZJJTM,True,Female,True,True,False,25,True,False,Fiber optic,False,True,True,False,False,True,Month-to-month,False,Bank transfer (automatic),88.4,2191.15,2210.0,2.9466666666666668
4529-CKBCL,True,Female,False,False,False,2,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.2,146.05,160.4,2.6733333333333333
4530-NDRKU,True,Female,False,True,True,42,True,False,No,False,False,False,False,False,False,One year,True,Electronic check,19.05,761.85,800.1,0.635
4531-AUZNK,True,Female,False,True,True,51,True,True,Fiber optic,True,False,False,True,True,False,One year,True,Mailed check,95.15,5000.05,4852.650000000001,3.171666666666667
4534-WGCIR,True,Female,False,True,True,58,True,True,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),25.15,1509.9,1458.6999999999998,0.8383333333333333
4536-IPCKQ,False,Male,False,False,False,56,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,False,Electronic check,98.6,5581.05,5521.599999999999,3.286666666666666
4536-PLEQY,True,Male,False,True,False,12,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Credit card (automatic),85.05,999.8,1020.5999999999999,2.835
4537-CIBHB,True,Female,False,True,True,9,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.25,172.35,182.25,0.675
4537-DKTAL,True,Female,False,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.55,84.4,91.1,1.5183333333333333
4538-WNTMJ,True,Female,False,True,True,46,True,True,No,False,False,False,False,False,False,One year,False,Mailed check,24.95,1165.9,1147.7,0.8316666666666667
4541-RMRLG,True,Male,False,False,False,7,True,False,No,False,False,False,False,False,False,Month-to-month,False,Electronic check,19.25,112.3,134.75,0.6416666666666667
4544-RXFMG,True,Male,False,True,True,8,True,False,DSL,False,False,False,False,False,False,One year,True,Mailed check,43.45,345.5,347.6,1.4483333333333335
4546-FOKWR,True,Female,False,False,False,16,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),74.75,1129.35,1196.0,2.4916666666666667
4547-FZJWE,True,Male,False,True,True,55,True,False,DSL,True,False,False,False,False,True,One year,False,Credit card (automatic),59.45,3157.0,3269.75,1.9816666666666667
4547-KQRTM,True,Female,False,False,False,10,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),80.05,830.7,800.5,2.6683333333333334
4547-LYTDD,True,Female,False,False,False,16,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,72.65,1194.3,1162.4,2.421666666666667
4548-SDBKE,True,Female,False,False,False,5,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,85.2,474.8,426.0,2.84
4549-ZDQYY,True,Female,False,False,False,52,True,False,DSL,True,False,True,True,False,False,One year,False,Credit card (automatic),57.95,3042.25,3013.4,1.9316666666666666
4550-EVXNY,True,Female,False,False,True,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.65,69.65,69.65,2.3216666666666668
4550-VBOFE,True,Male,True,True,False,70,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,102.95,7101.5,7206.5,3.4316666666666666
4553-DVPZG,True,Female,False,True,False,62,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,101.35,6164.7,6283.7,3.3783333333333334
4554-YGZIH,True,Male,True,True,False,49,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,False,Credit card (automatic),90.05,4547.25,4412.45,3.0016666666666665
4555-YIGPD,False,Female,False,False,True,4,False,False,DSL,True,True,True,False,True,True,Month-to-month,True,Mailed check,57.2,223.75,228.8,1.9066666666666667
4558-CGYCZ,True,Male,False,False,False,4,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.75,78.3,79.0,0.6583333333333333
4558-FANTW,True,Female,False,True,True,17,True,False,Fiber optic,True,False,False,True,True,False,Month-to-month,False,Electronic check,91.85,1574.45,1561.4499999999998,3.061666666666666
4559-UWIHT,True,Male,False,True,False,14,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Electronic check,82.65,1185.0,1157.1000000000001,2.7550000000000003
4560-WQAQW,True,Female,False,False,False,59,True,True,DSL,True,False,False,True,False,True,One year,False,Bank transfer (automatic),68.7,4070.95,4053.3,2.29
4565-EVZMJ,True,Female,False,False,False,47,True,False,DSL,True,True,False,True,False,False,One year,True,Mailed check,58.9,2813.05,2768.2999999999997,1.9633333333333332
4565-NLZBV,True,Female,False,True,False,71,True,True,No,False,False,False,False,False,False,Two year,True,Bank transfer (automatic),24.65,1710.15,1750.1499999999999,0.8216666666666667
4566-GOLUK,True,Male,False,True,True,47,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Bank transfer (automatic),107.35,5118.95,5045.45,3.578333333333333
4566-NECEV,True,Male,False,False,False,5,True,True,Fiber optic,False,True,True,False,False,True,Month-to-month,False,Electronic check,96.55,500.1,482.75,3.2183333333333333
4566-QVRRW,True,Female,False,True,False,11,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.05,483.7,484.54999999999995,1.4683333333333333
4567-AKPIA,True,Female,False,True,True,41,True,True,Fiber optic,False,True,True,True,True,True,One year,True,Bank transfer (automatic),109.1,4454.25,4473.099999999999,3.6366666666666663
4568-KNYWR,True,Male,False,False,False,52,True,False,DSL,True,True,False,False,True,False,Two year,True,Credit card (automatic),63.25,3342.45,3289.0,2.1083333333333334
4568-TTZRT,True,Male,False,False,False,9,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.4,181.8,183.6,0.6799999999999999
4570-QHXHL,True,Female,False,False,False,9,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,43.75,405.7,393.75,1.4583333333333333
4572-DVCGN,True,Female,False,False,False,10,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),80.25,846.0,802.5,2.675
4573-JKNAE,True,Male,False,False,True,12,True,False,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),19.35,212.3,232.20000000000002,0.645
4576-CSAJH,True,Male,False,False,False,22,True,False,DSL,False,True,False,True,False,False,One year,True,Credit card (automatic),55.15,1193.05,1213.3,1.8383333333333334
4578-PHJYZ,True,Male,False,True,True,52,True,False,DSL,False,True,True,True,True,False,One year,True,Electronic check,68.75,3482.85,3575.0,2.2916666666666665
4580-TMHJU,True,Female,False,True,True,43,True,False,DSL,False,False,False,False,True,False,Month-to-month,False,Electronic check,56.15,2499.3,2414.45,1.8716666666666666
4581-LNWUM,True,Female,False,False,False,13,False,False,DSL,False,False,True,False,True,True,Month-to-month,False,Electronic check,49.15,649.4,638.9499999999999,1.6383333333333332
4581-SSPWD,True,Female,False,False,False,3,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.8,246.3,227.39999999999998,2.5266666666666664
4583-PARNH,True,Male,True,True,False,16,True,False,Fiber optic,False,False,True,True,False,True,Month-to-month,True,Electronic check,91.55,1540.05,1464.8,3.0516666666666667
4584-LBNMK,True,Male,True,True,False,45,True,True,No,False,False,False,False,False,False,One year,False,Credit card (automatic),24.7,1174.35,1111.5,0.8233333333333334
4585-HETAI,True,Female,False,True,True,4,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,73.75,325.45,295.0,2.4583333333333335
4585-XOMAN,False,Male,True,True,False,34,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Credit card (automatic),85.2,2874.45,2896.8,2.8400000000000003
4587-NUKOX,True,Female,False,False,False,3,True,False,Fiber optic,True,True,False,False,False,False,Month-to-month,True,Electronic check,79.1,246.5,237.29999999999998,2.6366666666666663
4587-VVTOX,True,Female,False,True,False,6,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,105.3,545.2,631.8,3.51
4588-YBNIB,True,Female,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,True,Mailed check,19.6,19.6,19.6,0.6533333333333334
4589-IUAJB,True,Male,False,True,False,70,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),24.25,1724.15,1697.5,0.8083333333333333
4592-IWTJI,True,Female,False,True,True,3,False,False,DSL,True,False,False,False,False,False,Month-to-month,False,Credit card (automatic),29.7,91.7,89.1,0.99
4597-ELFTS,True,Male,False,False,False,56,True,True,No,False,False,False,False,False,False,One year,False,Electronic check,24.9,1334.0,1394.3999999999999,0.83
4597-NUCQV,True,Male,True,False,False,24,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,101.25,2440.15,2430.0,3.375
4598-XLKNJ,True,Female,True,True,False,25,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,98.5,2514.5,2462.5,3.283333333333333
4598-ZADCK,True,Female,False,False,False,53,False,False,DSL,True,True,True,True,True,False,One year,True,Electronic check,53.6,2879.2,2840.8,1.7866666666666668
4603-FDONU,False,Female,False,True,True,32,False,False,DSL,True,True,False,False,False,False,Month-to-month,True,Electronic check,35.15,1051.05,1124.8,1.1716666666666666
4603-JANFB,True,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.85,69.85,69.85,2.328333333333333
4607-CHPCA,True,Male,False,True,True,25,True,False,Fiber optic,False,False,False,False,True,True,One year,True,Electronic check,90.4,2178.6,2260.0,3.013333333333333
